_id__$oid	course	semester	count	lastUpdated__$date	lastStatus
5a13b3b5ce2097cd143dfc21	SOCI-135-601	2018A	6	2018-02-10T21:30:14.735Z	FALSE
5a13b3b6ce2097cd143dfc26	PHYS-151-133	2018A	9	2018-02-10T21:30:14.379Z	FALSE
5a13b3d2ce2097cd143dfe3c	PSCI-236-402	2018A	3	2018-02-10T21:30:03.419Z	FALSE
5a13b3d3ce2097cd143dfe4d	PHYS-151-134	2018A	4	2018-02-10T21:30:24.007Z	FALSE
5a13b3d5ce2097cd143dfe75	PHIL-430-601	2018A	3	2018-02-10T21:30:03.444Z	FALSE
5a13b3ffce2097cd143e00de	BEPP-289-401	2018A	7	2018-02-10T21:30:13.838Z	FALSE
5a13b403ce2097cd143e0113	MATH-114-204	2018A	27	2018-02-10T21:30:03.495Z	FALSE
5a13b407ce2097cd143e016c	PSCI-236-410	2018A	3	2018-02-10T21:30:12.364Z	FALSE
5a13b416ce2097cd143e0238	PHYS-150-002	2018A	5	2018-02-10T21:30:10.503Z	FALSE
5a13b429ce2097cd143e0362	STAT-433-401	2018A	23	2018-02-10T21:30:06.985Z	FALSE
5a13b42ace2097cd143e0377	CHEM-101-201	2018A	6	2018-02-10T21:30:21.508Z	FALSE
5a13b47bce2097cd143e0828	MATH-314-403	2018A	1	2017-11-29T20:55:06.646Z	FALSE
5a13b49cce2097cd143e0a20	CHEM-102-203	2018A	1	2017-11-29T16:05:17.650Z	TRUE
5a13b4afce2097cd143e0b39	BIOL-375-401	2018A	2	2018-02-10T21:30:23.597Z	FALSE
5a13b4b2ce2097cd143e0b5d	CHEM-102-003	2018A	2	2018-02-10T21:30:05.613Z	FALSE
5a13b4bbce2097cd143e0bd1	CHEM-251-002	2018A	13	2018-02-10T21:30:07.825Z	FALSE
5a13b4bece2097cd143e0bf0	MGMT-100-001	2018A	5	2017-12-14T16:00:05.769Z	FALSE
5a13b4c4ce2097cd143e0c65	HSOC-230-301	2018A	4	2018-02-10T21:30:03.596Z	FALSE
5a13b4c7ce2097cd143e0c81	CHEM-251-210	2018A	2	2018-01-09T22:40:09.170Z	TRUE
5a13b4d2ce2097cd143e0d0c	WRIT-011-305	2018A	8	2018-02-10T21:30:03.622Z	FALSE
5a13b4d3ce2097cd143e0d2e	SOCI-001-401	2018A	3	2017-11-29T16:05:18.965Z	TRUE
5a13b4dece2097cd143e0dd4	SOCI-001-407	2018A	5	2018-02-10T21:30:13.121Z	FALSE
5a13b4e0ce2097cd143e0de6	WRIT-002-314	2018A	3	2018-02-10T21:30:03.646Z	FALSE
5a13b4e4ce2097cd143e0e3e	BIBB-482-601	2018A	6	2018-02-10T21:30:03.673Z	FALSE
5a13b4e7ce2097cd143e0e6e	MKTG-101-214	2018A	10	2018-02-10T21:30:03.716Z	FALSE
5a13b4eace2097cd143e0e80	WRIT-002-304	2018A	5	2018-02-10T21:30:19.565Z	FALSE
5a13b4f8ce2097cd143e0f70	BIBB-109-602	2018A	1	2017-12-16T07:30:07.592Z	TRUE
5a13b4fbce2097cd143e0fa1	WRIT-002-306	2018A	4	2018-02-10T21:30:03.724Z	FALSE
5a13b508ce2097cd143e1055	WRIT-002-312	2018A	8	2018-02-10T21:30:03.750Z	FALSE
5a13b510ce2097cd143e10ea	ACCT-101-003	2018A	23	2018-02-10T21:30:03.775Z	FALSE
5a13b510ce2097cd143e10ef	CHEM-251-209	2018A	11	2018-02-10T21:30:03.800Z	FALSE
5a13b513ce2097cd143e112c	WRIT-002-315	2018A	3	2018-02-10T21:30:03.826Z	FALSE
5a13b54dce2097cd143e1459	PHYS-151-130	2018A	2	2018-01-30T07:20:09.554Z	TRUE
5a13b54fce2097cd143e1489	MKTG-101-202	2018A	24	2018-02-10T21:30:03.877Z	FALSE
5a13b558ce2097cd143e14e6	PHYS-151-131	2018A	3	2018-02-10T21:30:03.901Z	FALSE
5a13b560ce2097cd143e1569	MKTG-101-201	2018A	18	2018-02-10T21:30:08.568Z	FALSE
5a13b571ce2097cd143e1664	PHYS-151-138	2018A	1	2017-12-24T08:20:07.160Z	TRUE
5a13b576ce2097cd143e1699	BIBB-249-401	2018A	10	2018-02-10T21:30:03.979Z	FALSE
5a13b578ce2097cd143e16c7	ACCT-101-201	2018A	5	2018-02-10T21:30:04.005Z	FALSE
5a13b582ce2097cd143e1757	OIDD-291-407	2018A	11	2018-02-10T21:30:04.617Z	FALSE
5a13b582ce2097cd143e175c	ACCT-101-202	2018A	4	2018-02-10T21:30:04.056Z	FALSE
5a13b592ce2097cd143e1840	MATH-240-202	2018A	5	2018-02-10T21:30:14.099Z	FALSE
5a13b59dce2097cd143e18f0	MKTG-101-217	2018A	13	2018-02-10T21:30:04.081Z	FALSE
5a13b59ece2097cd143e18fc	MATH-240-205	2018A	1	2017-11-30T13:35:26.014Z	TRUE
5a13b59fce2097cd143e192b	MATH-240-226	2018A	7	2018-02-10T21:30:04.107Z	FALSE
5a13b5a9ce2097cd143e19b7	MKTG-101-218	2018A	15	2018-02-10T21:30:04.132Z	FALSE
5a13b5b3ce2097cd143e1a3c	MATH-360-101	2018A	3	2018-01-31T19:50:04.806Z	FALSE
5a13b5d5ce2097cd143e1bfe	CIS-390-001	2018A	1	2017-12-12T02:40:06.819Z	FALSE
5a13b5eace2097cd143e1d19	MGMT-101-001	2018A	19	2018-02-10T21:30:10.377Z	FALSE
5a13b5f1ce2097cd143e1d91	PSCI-272-001	2018A	1	2017-11-30T20:00:07.033Z	FALSE
5a13b60ace2097cd143e1ed7	MGMT-101-003	2018A	11	2018-02-10T21:30:14.278Z	FALSE
5a13b60bce2097cd143e1ef0	MGMT-101-206	2018A	20	2018-02-10T21:30:04.158Z	FALSE
5a13b614ce2097cd143e1f69	COML-193-601	2018A	6	2018-02-10T21:30:11.321Z	FALSE
5a13b618ce2097cd143e1fb5	PHYS-585-401	2018A	1	2017-11-29T19:45:25.934Z	TRUE
5a13b633ce2097cd143e215b	CIS-121-207	2018A	2	2018-02-10T21:30:06.884Z	FALSE
5a13b64ace2097cd143e22ab	psyc 253 401	2018A	1	2018-02-10T21:30:04.184Z	FALSE
5a13b64dce2097cd143e22d9	BIBB-475-301	2018A	1	2017-11-29T05:56:39.052Z	TRUE
5a13b65ece2097cd143e23d6	COMM-245-001	2018A	10	2018-02-10T21:30:04.209Z	FALSE
5a13b66fce2097cd143e24cc	MATH-240-224	2018A	3	2018-02-10T21:30:04.235Z	FALSE
5a13b679ce2097cd143e2560	MGMT-101-207	2018A	29	2018-02-10T21:30:05.509Z	FALSE
5a13b67cce2097cd143e2596	ECON-001-201	2018A	2	2018-02-10T21:30:04.263Z	FALSE
5a13b685ce2097cd143e2621	ECON-001-202	2018A	3	2018-01-23T14:20:05.682Z	FALSE
5a13b6e9ce2097cd143e2ba8	LGST-100-002	2018A	1	2018-02-10T21:30:04.288Z	FALSE
5a13b6fece2097cd143e2cbf	BIOL-109-401	2018A	7	2018-02-10T21:30:08.465Z	FALSE
5a13b6ffce2097cd143e2cc7	PSCI-236-401	2018A	6	2018-02-06T16:10:04.882Z	FALSE
5a13b71bce2097cd143e2e8e	BIOL-109-408	2018A	5	2017-11-30T20:55:18.591Z	FALSE
5a13b736ce2097cd143e3008	CHEM-243-001	2018A	4	2018-02-10T21:30:04.338Z	FALSE
5a13b740ce2097cd143e30ab	OIDD-101-206	2018A	23	2018-02-10T21:30:13.301Z	FALSE
5a13b74ece2097cd143e319f	FNAR-258-402	2018A	4	2018-02-10T21:30:04.363Z	FALSE
5a13b755ce2097cd143e31ed	PHYS-101-001	2018A	18	2018-02-10T21:30:04.744Z	FALSE
5a13b768ce2097cd143e3301	SPAN-130-309	2018A	3	2018-02-10T21:30:04.388Z	FALSE
5a13b775ce2097cd143e33fc	PHYS-151-004	2018A	3	2018-02-10T21:30:10.250Z	FALSE
5a13b77cce2097cd143e3436	WRIT-083-301	2018A	2	2018-01-16T21:10:09.424Z	TRUE
5a13b785ce2097cd143e34c4	FNAR-222-401	2018A	2	2018-01-31T18:30:04.743Z	FALSE
5a13b794ce2097cd143e35d1	PSCI-152-001	2018A	4	2018-02-10T21:30:20.743Z	FALSE
5a13b7a0ce2097cd143e367a	URBS-322-401	2018A	1	2018-02-10T21:30:04.413Z	FALSE
5a13b7c3ce2097cd143e3854	WRIT-031-301	2018A	2	2017-12-29T15:20:11.006Z	FALSE
5a13b7cbce2097cd143e38d1	MATH-360-001	2018A	3	2018-02-06T18:00:04.293Z	FALSE
5a13b7d8ce2097cd143e3984	FNCE-391-001	2018A	1	2017-11-29T05:56:34.115Z	TRUE
5a13b7ddce2097cd143e39d9	ECON-002-218	2018A	5	2018-02-10T21:30:16.677Z	FALSE
5a13b7e9ce2097cd143e3a8c	PHYS-101-103	2018A	2	2018-02-10T21:30:24.922Z	FALSE
5a13b7efce2097cd143e3afe	PHYS-101-202	2018A	3	2018-02-10T21:30:19.872Z	FALSE
5a13b7face2097cd143e3b94	PSCI-152-203	2018A	4	2018-02-10T21:30:09.485Z	FALSE
5a13b813ce2097cd143e3d06	MGMT-101-210	2018A	10	2018-02-10T21:30:04.490Z	FALSE
5a13b819ce2097cd143e3d6e	PSCI-152-205	2018A	4	2018-02-10T21:30:09.563Z	FALSE
5a13b825ce2097cd143e3e08	MGMT-101-209	2018A	15	2018-02-10T21:30:04.515Z	FALSE
5a13b827ce2097cd143e3e34	PSCI-152-206	2018A	3	2018-02-10T21:30:09.588Z	FALSE
5a13b838ce2097cd143e3f1f	SPAN-390-401	2018A	2	2018-02-10T21:30:04.541Z	FALSE
5a13b84dce2097cd143e405d	OIDD-290-002	2018A	12	2018-02-10T21:30:09.459Z	FALSE
5a13b85fce2097cd143e4166	MGMT-101-205	2018A	10	2018-02-10T21:30:04.566Z	FALSE
5a13b886ce2097cd143e43ae	ECON-002-001	2018A	3	2017-11-30T16:55:14.853Z	TRUE
5a13b896ce2097cd143e4493	CIMS-065-401	2018A	2	2018-02-10T21:30:04.592Z	FALSE
5a13b8a0ce2097cd143e452c	ECON-001-001	2018A	1	2017-11-30T19:25:08.001Z	FALSE
5a13b8d1ce2097cd143e47e9	FREN-227-301	2018A	3	2018-02-10T21:30:04.643Z	FALSE
5a13b8d7ce2097cd143e4873	FREN-227-302	2018A	6	2018-02-10T21:30:04.669Z	FALSE
5a13b8e8ce2097cd143e496d	URBS-180-401	2018A	8	2018-02-10T21:30:04.719Z	FALSE
5a13b912ce2097cd143e4bb1	PHYS-151-002	2018A	12	2018-02-10T21:30:04.771Z	FALSE
5a13b92cce2097cd143e4d11	COMM-292-001	2018A	3	2018-02-10T21:30:18.425Z	FALSE
5a13b93cce2097cd143e4e02	CIMS-305-401	2018A	1	2017-11-30T23:00:07.819Z	FALSE
5a13b979ce2097cd143e512f	STAT-430-402	2018A	31	2018-02-10T21:30:05.740Z	FALSE
5a13b995ce2097cd143e52a5	MATH-240-222	2018A	3	2018-02-10T21:30:04.797Z	FALSE
5a13b9afce2097cd143e5403	MATH-114-212	2018A	2	2018-02-10T21:30:17.453Z	FALSE
5a13b9dbce2097cd143e5630	MKTG-101-215	2018A	9	2018-02-10T21:30:12.668Z	FALSE
5a13b9e0ce2097cd143e5677	WRIT-030-304	2018A	1	2018-02-10T21:30:04.847Z	FALSE
5a13b9ebce2097cd143e5733	ARCH-102-202	2018A	2	2018-02-10T21:30:20.132Z	FALSE
5a13b9f8ce2097cd143e57be	ARCH-102-203	2018A	3	2018-02-10T21:30:20.159Z	FALSE
5a13ba02ce2097cd143e586b	STAT-111-001	2018A	18	2018-02-10T21:30:04.872Z	FALSE
5a13ba0ece2097cd143e5902	ECON-002-221	2018A	12	2018-02-10T21:30:04.922Z	FALSE
5a13ba30ce2097cd143e5b06	BEPP-250-212	2018A	1	2017-11-30T15:50:08.747Z	TRUE
5a13ba4ece2097cd143e5c97	WRIT-013-302	2018A	1	2018-02-10T21:30:04.948Z	FALSE
5a13bab8ce2097cd143e6206	ENGL-102-601	2018A	1	2017-12-17T06:40:07.732Z	FALSE
5a13baf5ce2097cd143e655f	STAT-422-403	2018A	2	2017-12-22T15:40:15.078Z	FALSE
5a13bb3fce2097cd143e694b	MATH-240-214	2018A	1	2017-12-29T05:20:07.242Z	FALSE
5a13bb44ce2097cd143e697b	WRIT-002-313	2018A	5	2018-02-10T21:30:04.973Z	FALSE
5a13bb62ce2097cd143e6b2a	MATH-240-212	2018A	2	2018-01-27T16:30:23.201Z	FALSE
5a13bb65ce2097cd143e6b47	MKTG-101-220	2018A	2	2017-12-10T03:00:10.043Z	TRUE
5a13bb81ce2097cd143e6d0e	mgmt 101 001	2018A	1	2017-11-29T16:05:23.696Z	TRUE
5a13bb8bce2097cd143e6d99	PSYC-001-205	2018A	7	2018-02-10T21:30:04.998Z	FALSE
5a13bba8ce2097cd143e6f1f	MATH-104-231	2018A	1	2018-02-10T21:30:05.023Z	FALSE
5a13bbface2097cd143e7343	NELC-118-401	2018A	4	2018-02-10T21:30:05.074Z	FALSE
5a13bc00ce2097cd143e73a5	CIMS-118-401	2018A	5	2018-02-10T21:30:05.099Z	FALSE
5a13bc15ce2097cd143e74bc	LGST-204-402	2018A	1	2018-02-10T21:30:05.125Z	FALSE
5a13bc1dce2097cd143e753c	GSWS-118-401	2018A	2	2018-02-10T21:30:05.151Z	FALSE
5a13bc28ce2097cd143e75d0	CIS-120-002	2018A	3	2018-02-10T21:30:13.608Z	FALSE
5a13bc2ace2097cd143e75e8	COML-120-401	2018A	1	2018-02-10T21:30:05.180Z	FALSE
5a13bc31ce2097cd143e7655	URBS-405-401	2018A	3	2018-02-10T21:30:05.203Z	FALSE
5a13bc47ce2097cd143e777d	REAL-208-402	2018A	1	2018-02-10T21:30:05.228Z	FALSE
5a13bc52ce2097cd143e7817	ARTH-107-601	2018A	1	2018-02-10T21:30:05.253Z	FALSE
5a13bc62ce2097cd143e7903	CIMS-103-601	2018A	6	2018-02-10T21:30:05.304Z	FALSE
5a13bc6fce2097cd143e79a0	PPE-312-401	2018A	2	2018-02-10T21:30:05.330Z	FALSE
5a13bc75ce2097cd143e79d7	COML-099-601	2018A	2	2018-02-10T21:30:05.356Z	FALSE
5a13bc86ce2097cd143e7add	ENGL-078-601	2018A	1	2018-02-10T21:30:05.381Z	FALSE
5a13bc87ce2097cd143e7aed	CIS-555-401	2018A	7	2018-02-10T21:30:05.406Z	FALSE
5a13bc8dce2097cd143e7b55	CIS-121-201	2018A	3	2018-02-10T21:30:14.761Z	FALSE
5a13bc92ce2097cd143e7b91	CIS-121-202	2018A	1	2018-01-22T06:30:06.663Z	FALSE
5a13bc97ce2097cd143e7bea	cis-121-203	2018A	1	2018-01-23T04:50:07.252Z	FALSE
5a13bc9cce2097cd143e7c16	CIS-121-204	2018A	2	2018-01-23T04:50:07.256Z	FALSE
5a13bce4ce2097cd143e8042	RELS-016-601	2018A	1	2017-11-29T05:56:51.406Z	TRUE
5a13bce9ce2097cd143e8073	MKTG-101-209	2018A	16	2018-02-10T21:30:05.561Z	FALSE
5a13bcf5ce2097cd143e8113	PSCI-183-201	2018A	11	2018-02-10T21:30:05.587Z	FALSE
5a13bd2ace2097cd143e8412	CIS-520-001	2018A	2	2017-11-29T05:56:49.134Z	TRUE
5a13bd33ce2097cd143e84c8	CIS-520-201	2018A	1	2017-11-30T16:05:09.884Z	TRUE
5a13bd90ce2097cd143e89c1	WRIT-037-301	2018A	2	2018-02-10T21:30:05.638Z	FALSE
5a13bd97ce2097cd143e8a18	WRIT-037-302	2018A	1	2018-02-10T21:30:05.663Z	FALSE
5a13bd99ce2097cd143e8a4d	COMM-490-301	2018A	5	2018-02-10T21:30:05.689Z	FALSE
5a13bdb4ce2097cd143e8ba4	INTR-350-001	2018A	1	2017-11-30T15:05:17.055Z	TRUE
5a13be56ce2097cd143e946c	WRIT-002-302	2018A	6	2018-02-10T21:30:05.792Z	FALSE
5a13be83ce2097cd143e968b	ECON-262-001	2018A	19	2018-02-10T21:30:05.816Z	FALSE
5a13bf4dce2097cd143ea11c	LING-106-001	2018A	2	2018-02-10T21:30:21.814Z	FALSE
5a13bf4fce2097cd143ea137	CIT-590-001	2018A	3	2018-02-10T21:30:15.119Z	FALSE
5a13bfbace2097cd143ea754	BIBB-240-001	2018A	21	2018-02-10T21:30:05.842Z	FALSE
5a13bfc0ce2097cd143ea7c7	CIT-590-202	2018A	1	2018-02-02T00:40:06.966Z	FALSE
5a13bfc4ce2097cd143ea7ec	NURS-165-202	2018A	2	2018-02-10T21:30:05.867Z	FALSE
5a13bfd0ce2097cd143ea8b2	NURS-165-201	2018A	1	2018-02-10T21:30:05.893Z	FALSE
5a13bfdace2097cd143ea945	NURS-165-209	2018A	1	2017-11-29T17:45:19.778Z	TRUE
5a13bfe4ce2097cd143ea9d9	NURS-165-211	2018A	1	2017-11-29T05:57:04.773Z	TRUE
5a13c00ace2097cd143eabe1	FNCE-239-001	2018A	3	2017-11-30T05:25:15.791Z	FALSE
5a13c01ace2097cd143eacee	GSWS-003-401	2018A	2	2017-12-23T19:20:15.672Z	TRUE
5a13c026ce2097cd143ead9e	PHYS-102-116	2018A	2	2018-02-10T21:30:05.945Z	FALSE
5a13c033ce2097cd143eae48	BIBB-109-404	2018A	5	2018-02-10T21:30:15.271Z	FALSE
5a13c0eace2097cd143eb884	ENGL-393-401	2018A	1	2017-11-29T05:57:11.142Z	TRUE
5a13c123ce2097cd143ebb6e	ECON-002-204	2018A	9	2018-02-10T21:30:08.131Z	FALSE
5a13c129ce2097cd143ebbdb	ECON-002-214	2018A	3	2018-02-10T21:30:05.969Z	FALSE
5a13c12cce2097cd143ebc01	FNAR-271-401	2018A	2	2018-02-10T21:30:18.066Z	FALSE
5a13c14ece2097cd143ebe0b	MGMT-101-214	2018A	12	2018-02-10T21:30:19.413Z	FALSE
5a13c152ce2097cd143ebe2f	MATH-114-206	2018A	7	2018-02-10T21:30:13.634Z	FALSE
5a13c15dce2097cd143ebed3	MATH-114-201	2018A	7	2018-02-10T21:30:11.116Z	FALSE
5a13c1d5ce2097cd143ec4fa	COMM-313-301	2018A	5	2018-02-10T21:30:06.045Z	FALSE
5a13c1ebce2097cd143ec65c	CHEM-101-001	2018A	10	2018-02-10T21:30:16.993Z	FALSE
5a13c1f9ce2097cd143ec721	CHEM-101-203	2018A	6	2018-02-10T21:30:21.559Z	FALSE
5a13c243ce2097cd143ecb2b	GSWS-004-401	2018A	4	2018-02-10T21:30:06.122Z	FALSE
5a13c253ce2097cd143ecc0c	ECON-101-202	2018A	1	2018-02-08T10:10:08.241Z	TRUE
5a13c28ece2097cd143ecf53	ECON-236-001	2018A	8	2018-02-10T21:30:06.147Z	FALSE
5a13c2a8ce2097cd143ed0a5	MKTG-212-002	2018A	1	2018-02-10T21:30:06.173Z	FALSE
5a13c2c4ce2097cd143ed25c	BEPP-250-206	2018A	5	2018-02-10T21:30:13.760Z	FALSE
5a13c3eace2097cd143ee1c1	ACCT-242-401	2018A	3	2018-02-10T21:30:13.972Z	FALSE
5a13c3f2ce2097cd143ee24d	ACCT-242-402	2018A	2	2018-02-10T21:30:13.996Z	FALSE
5a13c3f7ce2097cd143ee2a3	ACCT-242-403	2018A	1	2017-11-29T20:02:54.843Z	TRUE
5a13c3f9ce2097cd143ee2ba	URBS-210-401	2018A	5	2018-02-10T21:30:06.224Z	FALSE
5a13c410ce2097cd143ee3f2	MATH-114-203	2018A	5	2018-02-10T21:30:16.754Z	FALSE
5a13c41ace2097cd143ee488	MATH-114-205	2018A	6	2018-02-10T21:30:14.430Z	FALSE
5a13c41fce2097cd143ee4da	MATH-114-207	2018A	5	2018-02-10T21:30:16.783Z	FALSE
5a13c423ce2097cd143ee517	MATH-114-208	2018A	14	2018-02-10T21:30:06.249Z	FALSE
5a13c4cbce2097cd143eee5d	IPD-515-411	2018A	2	2017-11-29T16:05:26.151Z	TRUE
5a13c598ce2097cd143ef98a	ECON-001-205	2018A	3	2018-02-09T19:10:12.321Z	TRUE
5a13c5a6ce2097cd143efa52	ECON-001-215	2018A	3	2018-02-10T21:30:12.842Z	FALSE
5a13c606ce2097cd143eff37	BIBB-440-301	2018A	10	2018-02-10T21:30:06.274Z	FALSE
5a13c621ce2097cd143f00b3	ECON-252-001	2018A	4	2018-02-10T21:30:19.899Z	FALSE
5a13c632ce2097cd143f0190	ECON-104-001	2018A	2	2017-11-29T20:01:08.505Z	TRUE
5a13c658ce2097cd143f0381	CIS-550-401	2018A	1	2017-11-29T16:05:27.654Z	TRUE
5a13c6b8ce2097cd143f0879	NURS-215-212	2018A	1	2017-11-29T17:55:11.250Z	TRUE
5a13c6c9ce2097cd143f0956	NURS-215-213	2018A	1	2018-02-10T21:30:06.300Z	FALSE
5a13c6dbce2097cd143f0a41	ANTH-234-601	2018A	2	2018-02-07T09:12:46.135Z	TRUE
5a13c6face2097cd143f0bd9	NURS-215-104	2018A	2	2018-02-10T21:30:06.326Z	FALSE
5a13c71dce2097cd143f0d8d	NURS-215-102	2018A	2	2018-02-10T21:30:06.351Z	FALSE
5a13c736ce2097cd143f0eff	NURS-215-106	2018A	3	2018-02-10T21:30:06.378Z	FALSE
5a13c79dce2097cd143f1458	RELS-439-401	2018A	4	2018-02-10T21:30:06.402Z	FALSE
5a13c7c9ce2097cd143f1698	MGMT-104-003	2018A	11	2018-02-10T21:30:06.428Z	FALSE
5a13c838ce2097cd143f1c40	ANTH-359-401	2018A	5	2018-02-10T21:30:06.453Z	FALSE
5a13c845ce2097cd143f1ccb	NURS-313-401	2018A	7	2018-02-10T21:30:06.478Z	FALSE
5a13c921ce2097cd143f28af	RELS-108-401	2018A	3	2018-02-10T21:30:06.503Z	FALSE
5a13c928ce2097cd143f291d	PPE-312-403	2018A	1	2018-01-19T06:12:14.201Z	TRUE
5a13c94cce2097cd143f2b15	LGST-206-408	2018A	4	2018-02-10T20:30:12.029Z	TRUE
5a13c969ce2097cd143f2cd6	CIS-121-203	2018A	1	2018-02-10T20:40:06.949Z	FALSE
5a13c96bce2097cd143f2cef	STAT-102-003	2018A	2	2018-02-10T21:30:16.960Z	FALSE
5a13c972ce2097cd143f2d68	MATH-240-003	2018A	12	2018-02-10T21:30:14.864Z	FALSE
5a13c9c6ce2097cd143f31be	FNAR-264-401	2018A	5	2018-02-10T21:30:16.910Z	FALSE
5a13c9d3ce2097cd143f3253	ARCH-316-301	2018A	1	2018-01-19T07:00:42.829Z	FALSE
5a13c9d9ce2097cd143f32b7	CIS-240-001	2018A	2	2017-11-29T16:05:26.612Z	TRUE
5a13cacece2097cd143f3f93	SPAN-130-308	2018A	4	2018-02-10T21:30:06.554Z	FALSE
5a13cb73ce2097cd143f48a3	PSYC-253-401 	2018A	1	2018-02-10T21:30:06.591Z	FALSE
5a13cb89ce2097cd143f49bd	psyc 170 001	2018A	1	2017-11-29T16:05:27.427Z	TRUE
5a13cb97ce2097cd143f4a65	HIST-212-301	2018A	3	2018-02-10T21:30:06.605Z	FALSE
5a13cbb0ce2097cd143f4bec	ENGL-010-301	2018A	2	2017-11-30T15:50:43.389Z	TRUE
5a13cbb2ce2097cd143f4bfa	HSOC-251-301	2018A	6	2018-02-10T21:30:06.646Z	FALSE
5a13cbbece2097cd143f4c98	GEOL-100-601	2018A	1	2017-11-29T16:05:27.409Z	TRUE
5a13cbd5ce2097cd143f4def	FNAR-340-404	2018A	1	2018-02-10T21:30:06.654Z	FALSE
5a13cd6cce2097cd143f6382	PSYC-001-001	2018A	1	2017-11-29T16:05:26.463Z	TRUE
5a13cd73ce2097cd143f63f6	URBS-104-401	2018A	3	2018-02-10T21:30:18.450Z	FALSE
5a13cddfce2097cd143f6ab4	WRIT-025-305	2018A	4	2018-02-10T21:30:06.679Z	FALSE
5a13d180ce2097cd143f9e32	STAT-111-201	2018A	3	2018-02-10T21:30:06.730Z	FALSE
5a13d195ce2097cd143f9f67	STAT-111-205	2018A	2	2018-02-10T21:30:06.757Z	FALSE
5a13d241ce2097cd143fa84a	NURS-065-001	2018A	2	2018-02-10T21:30:06.782Z	FALSE
5a13d246ce2097cd143fa879	NURS-065-002	2018A	1	2018-02-10T21:30:06.808Z	FALSE
5a13d284ce2097cd143fac10	BIBB-109-405	2018A	6	2018-02-10T21:30:06.833Z	FALSE
5a13d2a9ce2097cd143fade6	ECON-002-208	2018A	3	2018-02-10T21:30:06.858Z	FALSE
5a13d2b5ce2097cd143fae7d	ECON-002-217	2018A	2	2018-02-10T21:30:06.909Z	FALSE
5a13d3dace2097cd143fbd31	MGMT-291-409	2018A	5	2018-02-10T21:30:06.934Z	FALSE
5a13d5afce2097cd143fd495	ACCT-102-001	2018A	13	2018-02-10T21:30:12.058Z	FALSE
5a13d5c6ce2097cd143fd5b0	FNCE-101-003	2018A	13	2018-02-10T21:30:06.959Z	FALSE
5a13d5fece2097cd143fd87a	FNCE-238-002	2018A	1	2017-11-29T16:05:28.693Z	TRUE
5a13d616ce2097cd143fd995	STAT-101-003	2018A	1	2017-11-29T16:05:33.479Z	TRUE
5a13dd29ce2097cd1440304e	PHYS-102-120	2018A	1	2018-02-10T21:30:07.010Z	FALSE
5a13dd41ce2097cd14403163	PHYS-102-121	2018A	1	2018-02-10T21:30:07.036Z	FALSE
5a13e4aece2097cd144091a5	PSYC-160-601	2018A	1	2018-02-10T21:30:07.061Z	FALSE
5a13eac2ce2097cd1440db26	BEPP-305-401	2018A	3	2018-02-10T21:30:16.819Z	FALSE
5a13f38ece2097cd14414aef	BIBB-160-001	2018A	9	2018-02-10T21:30:07.086Z	FALSE
5a13f4c1ce2097cd144159a8	BEPP-250-209	2018A	2	2018-02-10T21:30:07.111Z	FALSE
5a140b00ce2097cd14428e1b	AFRC-050-401	2018A	1	2018-01-19T06:12:14.144Z	TRUE
5a140b0bce2097cd14428ede	PSYC-070-001	2018A	5	2018-02-10T21:30:07.136Z	FALSE
5a140da4ce2097cd1442b8f8	HIST-171-205	2018A	5	2018-02-10T21:30:07.161Z	FALSE
5a140db2ce2097cd1442ba0f	HIST-171-206	2018A	2	2018-02-10T21:30:07.187Z	FALSE
5a1411b7ce2097cd1442f70b	LGST-206-406	2018A	3	2018-02-10T21:30:07.211Z	FALSE
5a141773ce2097cd144345d9	ENGL-323-401	2018A	1	2017-11-29T16:05:35.877Z	TRUE
5a141aa5ce2097cd144375f8	MGMT-100-002	2018A	7	2018-02-10T21:30:07.236Z	FALSE
5a141aa9ce2097cd1443762d	MGMT-100-003	2018A	2	2018-02-10T21:30:07.262Z	FALSE
5a141ad5ce2097cd144378ed	ENGL-200-301	2018A	1	2018-02-10T21:30:07.289Z	FALSE
5a141b10ce2097cd14437c6c	CHEM-251-201	2018A	1	2018-02-10T21:30:07.313Z	FALSE
5a141b1dce2097cd14437d12	CHEM-251-202	2018A	1	2018-02-10T21:30:07.347Z	FALSE
5a141b9fce2097cd144383c6	PSCI-217-404	2018A	2	2018-02-10T21:30:07.364Z	FALSE
5a1420e7ce2097cd1443cbe4	SPAN-219-305	2018A	1	2017-11-30T10:40:27.878Z	TRUE
5a1420f3ce2097cd1443cca0	SPAN-223-305	2018A	2	2018-02-10T21:30:07.390Z	FALSE
5a1424e4ce2097cd1444088d	FNAR-340-407	2018A	1	2018-02-10T21:30:07.443Z	FALSE
5a142a52ce2097cd14445d6e	FOLK-296-401	2018A	3	2018-02-10T21:30:07.468Z	FALSE
5a142c66ce2097cd14447bd4	BIBB-460-401	2018A	4	2018-02-10T21:30:07.520Z	FALSE
5a142dfdce2097cd14449400	MATH-104-002	2018A	4	2018-02-10T21:30:10.757Z	FALSE
5a142e1cce2097cd144495cf	PHYS-151-145	2018A	3	2018-02-10T21:30:07.546Z	FALSE
5a142f55ce2097cd1444a5fb	ECON-001-002	2018A	3	2018-02-10T21:30:20.515Z	FALSE
